scenario_id,radius_km,client_tw_hours,client_tw_start,client_tw_end,depot_tw_start,depot_tw_end,service_time_sec,pharmacies_count,vehicles_used,total_distance_km,total_time_sec,execution_time_sec,status,timestamp
50_06_20,50,6,25200,46800,18000,68400,1200,322,22,1940.2380999999991,500229,27.889987230300903,OK,2025-12-09T21:07:37.382871
50_06_25,50,6,25200,46800,18000,68400,1500,322,26,2018.7054999999998,588092,27.473620414733887,OK,2025-12-09T21:08:05.056436
50_06_30,50,6,25200,46800,18000,68400,1800,322,31,2156.690699999999,674729,27.585886001586914,OK,2025-12-09T21:08:32.842299
50_07_05,50,7,25200,50400,18000,68400,300,322,9,1409.7603999999994,204957,27.38806700706482,OK,2025-12-09T21:09:00.357193
50_07_10,50,7,25200,50400,18000,68400,600,322,12,1560.7882,304141,29.069576025009155,OK,2025-12-09T21:09:29.554283
50_07_15,50,7,25200,50400,18000,68400,900,322,16,1697.9955999999995,400615,27.82355284690857,OK,2025-12-09T21:09:57.516511
50_07_20,50,7,25200,50400,18000,68400,1200,322,20,1775.7348999999997,495717,27.528185844421387,OK,2025-12-09T21:10:25.213320
50_07_25,50,7,25200,50400,18000,68400,1500,322,23,2043.7688999999996,594023,27.754587173461914,OK,2025-12-09T21:10:53.147265
50_07_30,50,7,25200,50400,18000,68400,1800,322,26,2136.906599999999,681569,27.117387056350708,OK,2025-12-09T21:11:20.455829
50_08_05,50,8,25200,54000,18000,68400,300,322,8,1352.4464,202706,27.40792489051819,OK,2025-12-09T21:11:47.981029
50_08_10,50,8,25200,54000,18000,68400,600,322,11,1520.5142999999994,304036,27.5122230052948,OK,2025-12-09T21:12:15.631252
50_08_15,50,8,25200,54000,18000,68400,900,322,14,1613.0441999999987,398360,27.733196020126343,OK,2025-12-09T21:12:43.496572
50_08_20,50,8,25200,54000,18000,68400,1200,322,17,1753.000599999999,495296,27.695769786834717,OK,2025-12-09T21:13:11.350028
50_08_25,50,8,25200,54000,18000,68400,1500,322,21,1950.9816999999996,591915,64.00837278366089,OK,2025-12-09T21:14:15.522830
50_08_30,50,8,25200,54000,18000,68400,1800,322,23,1998.3174,681147,27.79674506187439,OK,2025-12-09T21:14:43.494415
50_09_05,50,9,25200,57600,18000,68400,300,322,7,1469.523,209578,27.590659856796265,OK,2025-12-09T21:15:11.196150
50_09_10,50,9,25200,57600,18000,68400,600,322,10,1631.0525999999998,312442,27.292819023132324,OK,2025-12-09T21:15:38.614816
50_09_15,50,9,25200,57600,18000,68400,900,322,13,1589.3910999999998,398982,28.263545751571655,OK,2025-12-09T21:16:07.005913
50_09_20,50,9,25200,57600,18000,68400,1200,322,15,1751.0183000000006,497810,35.91757798194885,OK,2025-12-09T21:16:43.071951
50_09_25,50,9,25200,57600,18000,68400,1500,322,18,1777.9031999999988,589139,36.552446126937866,OK,2025-12-09T21:17:19.777429
50_09_30,50,9,25200,57600,18000,68400,1800,322,21,1888.5176999999999,678994,27.9353928565979,OK,2025-12-09T21:17:47.875920
50_10_05,50,10,25200,61200,18000,68400,300,322,7,1338.1858000000007,202249,27.592395067214966,OK,2025-12-09T21:18:15.577044
50_10_10,50,10,25200,61200,18000,68400,600,322,9,1394.6027999999985,299958,27.380433797836304,OK,2025-12-09T21:18:43.077818
50_10_15,50,10,25200,61200,18000,68400,900,322,11,1576.1233000000002,400371,33.17129898071289,OK,2025-12-09T21:19:16.384617
50_10_20,50,10,25200,61200,18000,68400,1200,322,14,1566.5910999999994,490020,27.841086864471436,OK,2025-12-09T21:19:44.352993
50_10_25,50,10,25200,61200,18000,68400,1500,322,16,1674.8939999999993,585747,30.41667890548706,OK,2025-12-09T21:20:14.914379
50_10_30,50,10,25200,61200,18000,68400,1800,322,19,1744.8649,676735,28.82365894317627,OK,2025-12-09T21:20:43.900604
55_02_05,55,2,25200,32400,18000,68400,300,379,32,2642.5221999999976,285474,45.15304088592529,OK,2025-12-09T21:21:29.279051
55_02_10,55,2,25200,32400,18000,68400,600,379,46,3191.0660999999996,408918,34.33270812034607,OK,2025-12-09T21:22:03.884654
55_02_15,55,2,25200,32400,18000,68400,900,379,59,3739.5968999999977,526102,90.47640705108643,OK,2025-12-09T21:23:34.674417
55_02_20,55,2,25200,32400,18000,68400,1200,379,72,4143.6406000000015,630173,113.8726532459259,OK,2025-12-09T21:25:28.912581
55_02_25,55,2,25200,32400,18000,68400,1500,379,84,4713.535600000003,731687,132.7800271511078,OK,2025-12-09T21:27:42.091277
55_02_30,55,2,25200,32400,18000,68400,1800,379,98,5499.024600000003,835670,153.34325098991394,OK,2025-12-09T21:30:15.894342
55_03_05,55,3,25200,36000,18000,68400,300,379,22,2310.083599999999,271430,29.961256980895996,OK,2025-12-09T21:30:46.051209
55_03_10,55,3,25200,36000,18000,68400,600,379,32,2810.503899999998,397500,39.42442584037781,OK,2025-12-09T21:31:25.690222
55_03_15,55,3,25200,36000,18000,68400,900,379,41,2927.1483999999996,501330,29.929999113082886,OK,2025-12-09T21:31:55.864339
55_03_20,55,3,25200,36000,18000,68400,1200,379,50,3357.3427999999944,616002,50.084474325180054,OK,2025-12-09T21:32:46.225507
55_03_25,55,3,25200,36000,18000,68400,1500,379,60,3744.4538999999977,717840,69.59592032432556,OK,2025-12-09T21:33:56.138419
55_03_30,55,3,25200,36000,18000,68400,1800,379,69,4151.8879,823021,93.59277105331421,OK,2025-12-09T21:35:30.080756
55_04_05,55,4,25200,39600,18000,68400,300,379,17,2011.7143999999978,260384,29.519058227539062,OK,2025-12-09T21:35:59.774036
55_04_10,55,4,25200,39600,18000,68400,600,379,24,2312.0079999999984,378638,30.965497970581055,OK,2025-12-09T21:36:30.935935
55_04_15,55,4,25200,39600,18000,68400,900,379,32,2624.9651999999987,493320,29.46603512763977,OK,2025-12-09T21:37:00.631783
55_04_20,55,4,25200,39600,18000,68400,1200,379,39,2912.923100000001,607176,29.451941967010498,OK,2025-12-09T21:37:30.329389
55_04_25,55,4,25200,39600,18000,68400,1500,379,45,3068.359699999999,707128,30.001580953598022,OK,2025-12-09T21:38:00.599372
55_04_30,55,4,25200,39600,18000,68400,1800,379,52,3562.7571999999973,819973,69.92659091949463,OK,2025-12-09T21:39:10.833364
55_05_05,55,5,25200,43200,18000,68400,300,379,14,1937.3494999999994,256262,30.06619691848755,OK,2025-12-09T21:39:41.057091
55_05_10,55,5,25200,43200,18000,68400,600,379,20,2318.3348,382480,30.928447008132935,OK,2025-12-09T21:40:12.169239
55_05_15,55,5,25200,43200,18000,68400,900,379,26,2443.029500000001,491277,30.52659583091736,OK,2025-12-09T21:40:42.907815
55_05_20,55,5,25200,43200,18000,68400,1200,379,32,2775.8494999999984,601813,41.30599594116211,OK,2025-12-09T21:41:24.458455
55_05_25,55,5,25200,43200,18000,68400,1500,379,37,2999.015700000001,714085,30.514178037643433,OK,2025-12-09T21:41:55.204693
55_05_30,55,5,25200,43200,18000,68400,1800,379,43,3044.504699999998,808669,30.183434009552002,OK,2025-12-09T21:42:25.639095
55_06_05,55,6,25200,46800,18000,68400,300,379,12,1863.5944999999995,255417,29.196505784988403,OK,2025-12-09T21:42:54.986819
55_06_10,55,6,25200,46800,18000,68400,600,379,16,2009.5047999999986,370120,29.0207097530365,OK,2025-12-09T21:43:24.170302
55_06_15,55,6,25200,46800,18000,68400,900,379,22,2285.4859999999953,488712,29.694496870040894,OK,2025-12-09T21:43:54.042157
55_06_20,55,6,25200,46800,18000,68400,1200,379,26,2455.443099999998,597269,30.162201166152954,OK,2025-12-09T21:44:24.399011
55_06_25,55,6,25200,46800,18000,68400,1500,379,31,2672.4829999999997,705711,39.712608098983765,OK,2025-12-09T21:45:04.336316
55_06_30,55,6,25200,46800,18000,68400,1800,379,37,2820.6797000000015,809124,29.91414499282837,OK,2025-12-09T21:45:34.485860
55_07_05,55,7,25200,50400,18000,68400,300,379,10,1748.417199999999,249638,38.36510181427002,OK,2025-12-09T21:46:12.988092
55_07_10,55,7,25200,50400,18000,68400,600,379,14,2013.1908999999994,371880,29.443257093429565,OK,2025-12-09T21:46:42.581707
55_07_15,55,7,25200,50400,18000,68400,900,379,19,2055.829099999998,479623,29.80104088783264,OK,2025-12-09T21:47:12.549232
55_07_20,55,7,25200,50400,18000,68400,1200,379,23,2307.6059,595731,30.309978246688843,OK,2025-12-09T21:47:43.047815
55_07_25,55,7,25200,50400,18000,68400,1500,379,27,2548.930999999999,708095,30.211825847625732,OK,2025-12-09T21:48:13.465769
55_07_30,55,7,25200,50400,18000,68400,1800,379,31,2820.0000999999997,818748,29.815949201583862,OK,2025-12-09T21:48:43.514783
55_08_05,55,8,25200,54000,18000,68400,300,379,9,1733.2656,249198,29.731152296066284,OK,2025-12-09T21:49:13.377858
55_08_10,55,8,25200,54000,18000,68400,600,379,13,1831.5036999999984,363103,30.17109775543213,OK,2025-12-09T21:49:43.699570
55_08_15,55,8,25200,54000,18000,68400,900,379,17,2168.1040999999987,483483,29.506394863128662,OK,2025-12-09T21:50:13.371399
55_08_20,55,8,25200,54000,18000,68400,1200,379,20,2251.619599999999,596063,29.950567960739136,OK,2025-12-09T21:50:43.493116
55_08_25,55,8,25200,54000,18000,68400,1500,379,24,2394.140600000001,705673,29.07683300971985,OK,2025-12-09T21:51:12.757225
55_08_30,55,8,25200,54000,18000,68400,1800,379,28,2423.9198,804778,29.2515549659729,OK,2025-12-09T21:51:42.209498
55_09_05,55,9,25200,57600,18000,68400,300,379,8,1716.0851000000002,249578,29.36204695701599,OK,2025-12-09T21:52:11.701086
55_09_10,55,9,25200,57600,18000,68400,600,379,12,1919.356699999998,366475,33.32659602165222,OK,2025-12-09T21:52:45.176035
55_09_15,55,9,25200,57600,18000,68400,900,379,15,2021.2685999999992,479870,29.468246936798096,OK,2025-12-09T21:53:14.803150
55_09_20,55,9,25200,57600,18000,68400,1200,379,18,2261.5738999999994,596607,28.85902500152588,OK,2025-12-09T21:53:43.827992
55_09_25,55,9,25200,57600,18000,68400,1500,379,22,2357.3938999999996,705328,29.549718856811523,OK,2025-12-09T21:54:13.568850
55_09_30,55,9,25200,57600,18000,68400,1800,379,25,2296.490399999999,806617,31.616466999053955,OK,2025-12-09T21:54:45.376529
55_10_05,55,10,25200,61200,18000,68400,300,379,8,1677.9316999999994,246113,33.62047100067139,OK,2025-12-09T21:55:19.163875
55_10_10,55,10,25200,61200,18000,68400,600,379,10,1766.5251999999998,362503,29.988672018051147,OK,2025-12-09T21:55:49.297837
55_10_15,55,10,25200,61200,18000,68400,900,379,13,1928.8661999999997,476074,29.472055912017822,OK,2025-12-09T21:56:18.918145
55_10_20,55,10,25200,61200,18000,68400,1200,379,17,2180.3900999999983,593025,29.772244930267334,OK,2025-12-09T21:56:48.851511
55_10_25,55,10,25200,61200,18000,68400,1500,379,20,2199.963000000001,701561,29.277498722076416,OK,2025-12-09T21:57:18.295688
55_10_30,55,10,25200,61200,18000,68400,1800,379,22,2446.280899999999,819432,29.30690288543701,OK,2025-12-09T21:57:47.795585
60_02_05,60,2,25200,32400,18000,68400,300,437,36,3113.7425999999978,327980,31.79430913925171,OK,2025-12-09T21:58:19.845668
60_02_10,60,2,25200,32400,18000,68400,600,437,53,3873.7053000000014,479906,71.84004497528076,OK,2025-12-09T21:59:32.012364
60_02_15,60,2,25200,32400,18000,68400,900,437,68,4473.147700000001,610086,91.82079815864563,OK,2025-12-09T22:01:04.202010
60_02_20,60,2,25200,32400,18000,68400,1200,437,81,5098.5176000000065,738609,132.83990597724915,OK,2025-12-09T22:03:17.491029
60_02_25,60,2,25200,32400,18000,68400,1500,437,96,5756.054000000002,860872,155.24991989135742,OK,2025-12-09T22:05:53.253580
60_02_30,60,2,25200,32400,18000,68400,1800,437,113,6623.343200000007,975920,193.3329999446869,OK,2025-12-09T22:09:07.175304
60_03_05,60,3,25200,36000,18000,68400,300,437,25,2499.920399999999,305152,32.67089605331421,OK,2025-12-09T22:09:40.073211
60_03_10,60,3,25200,36000,18000,68400,600,437,36,3105.103600000001,452774,44.19305896759033,OK,2025-12-09T22:10:24.523087
60_03_15,60,3,25200,36000,18000,68400,900,437,47,3602.7568,585841,31.82002091407776,OK,2025-12-09T22:10:56.644699
60_03_20,60,3,25200,36000,18000,68400,1200,437,57,4121.740099999995,718831,74.1328010559082,OK,2025-12-09T22:12:11.116461
60_03_25,60,3,25200,36000,18000,68400,1500,437,68,4424.817599999999,833822,92.55959224700928,OK,2025-12-09T22:13:44.079965
60_03_30,60,3,25200,36000,18000,68400,1800,437,77,4906.787200000007,954216,117.02546095848083,OK,2025-12-09T22:15:41.553738
60_04_05,60,4,25200,39600,18000,68400,300,437,19,2362.616199999997,298873,32.18166899681091,OK,2025-12-09T22:16:13.936815
60_04_10,60,4,25200,39600,18000,68400,600,437,28,2698.014800000001,433670,31.14176321029663,OK,2025-12-09T22:16:45.312270
60_04_15,60,4,25200,39600,18000,68400,900,437,37,3183.8326999999986,576797,32.1484580039978,OK,2025-12-09T22:17:17.723611
60_04_20,60,4,25200,39600,18000,68400,1200,437,44,3385.0665999999974,698533,32.67412185668945,OK,2025-12-09T22:17:50.687687
60_04_25,60,4,25200,39600,18000,68400,1500,437,52,3704.459699999998,821597,71.53675818443298,OK,2025-12-09T22:19:02.547279
60_04_30,60,4,25200,39600,18000,68400,1800,437,60,4272.006299999997,948622,92.92873096466064,OK,2025-12-09T22:20:35.828106
60_05_05,60,5,25200,43200,18000,68400,300,437,16,2189.6099999999983,292379,32.481070041656494,OK,2025-12-09T22:21:08.508742
60_05_10,60,5,25200,43200,18000,68400,600,437,22,2541.466399999997,431012,32.92711400985718,OK,2025-12-09T22:21:41.639860
60_05_15,60,5,25200,43200,18000,68400,900,437,30,2765.8369999999964,561442,32.45218896865845,OK,2025-12-09T22:22:14.319155
60_05_20,60,5,25200,43200,18000,68400,1200,437,36,3010.4972000000002,688826,32.485527753829956,OK,2025-12-09T22:22:47.050859
60_05_25,60,5,25200,43200,18000,68400,1500,437,43,3480.3325000000004,823105,32.12108540534973,OK,2025-12-09T22:23:19.459826
60_05_30,60,5,25200,43200,18000,68400,1800,437,49,3782.5937,945148,32.41204285621643,OK,2025-12-09T22:23:52.192143
60_06_05,60,6,25200,46800,18000,68400,300,437,14,2230.8053999999993,293464,32.77032923698425,OK,2025-12-09T22:24:25.153281
60_06_10,60,6,25200,46800,18000,68400,600,437,19,2420.5040000000013,427302,31.513629913330078,OK,2025-12-09T22:24:56.870727
60_06_15,60,6,25200,46800,18000,68400,900,437,25,2670.2497000000017,561402,34.90507698059082,OK,2025-12-09T22:25:31.986197
60_06_20,60,6,25200,46800,18000,68400,1200,437,30,2872.218499999997,688697,31.500354051589966,OK,2025-12-09T22:26:03.722001
60_06_25,60,6,25200,46800,18000,68400,1500,437,36,3355.4599000000003,824693,41.367159843444824,OK,2025-12-09T22:26:45.341427
60_06_30,60,6,25200,46800,18000,68400,1800,437,41,3320.0734999999986,936061,32.071120738983154,OK,2025-12-09T22:27:17.688963
60_07_05,60,7,25200,50400,18000,68400,300,437,11,1999.0899999999997,284490,31.48378014564514,OK,2025-12-09T22:27:49.328446
60_07_10,60,7,25200,50400,18000,68400,600,437,17,2347.7655999999997,425550,31.078307151794434,OK,2025-12-09T22:28:20.610940
60_07_15,60,7,25200,50400,18000,68400,900,437,22,2693.2229999999986,565188,31.427823066711426,OK,2025-12-09T22:28:52.242925
60_07_20,60,7,25200,50400,18000,68400,1200,437,26,2791.0969999999993,687999,34.196209192276,OK,2025-12-09T22:29:26.663032
60_07_25,60,7,25200,50400,18000,68400,1500,437,31,3086.1521,821195,32.45684218406677,OK,2025-12-09T22:29:59.358764
60_07_30,60,7,25200,50400,18000,68400,1800,437,36,2982.3522999999996,927754,32.917155027389526,OK,2025-12-09T22:30:32.538031
60_08_05,60,8,25200,54000,18000,68400,300,437,10,2029.5514,286208,31.138510942459106,OK,2025-12-09T22:31:03.833372
60_08_10,60,8,25200,54000,18000,68400,600,437,15,2167.9959999999987,417373,32.97011184692383,OK,2025-12-09T22:31:36.980947
60_08_15,60,8,25200,54000,18000,68400,900,437,19,2231.109899999998,545753,32.08347797393799,OK,2025-12-09T22:32:09.269516
60_08_20,60,8,25200,54000,18000,68400,1200,437,23,2562.660199999999,683765,31.887683153152466,OK,2025-12-09T22:32:41.373686
60_08_25,60,8,25200,54000,18000,68400,1500,437,27,2889.4497999999994,817433,31.690973043441772,OK,2025-12-09T22:33:13.298937
60_08_30,60,8,25200,54000,18000,68400,1800,437,32,2954.8114000000005,935323,32.27169704437256,OK,2025-12-09T22:33:45.805723
60_09_05,60,9,25200,57600,18000,68400,300,437,10,1984.5515999999989,285467,32.40742325782776,OK,2025-12-09T22:34:18.369115
60_09_10,60,9,25200,57600,18000,68400,600,437,13,2123.341199999999,416983,31.24871301651001,OK,2025-12-09T22:34:49.794745
60_09_15,60,9,25200,57600,18000,68400,900,437,17,2240.3891000000003,547664,31.73026418685913,OK,2025-12-09T22:35:21.728122
60_09_20,60,9,25200,57600,18000,68400,1200,437,21,2558.461299999999,686487,31.60801410675049,OK,2025-12-09T22:35:53.550138
60_09_25,60,9,25200,57600,18000,68400,1500,437,25,2673.5051999999987,810035,31.70903182029724,OK,2025-12-09T22:36:25.493952
60_09_30,60,9,25200,57600,18000,68400,1800,437,28,2819.2010000000005,934534,31.730504035949707,OK,2025-12-09T22:36:57.442954
60_10_05,60,10,25200,61200,18000,68400,300,437,9,1894.8879999999997,279522,31.624484062194824,OK,2025-12-09T22:37:29.213327
60_10_10,60,10,25200,61200,18000,68400,600,437,12,2127.3029999999994,418674,31.352107048034668,OK,2025-12-09T22:38:00.728625
60_10_15,60,10,25200,61200,18000,68400,900,437,15,2183.5553999999984,545815,31.398966073989868,OK,2025-12-09T22:38:32.304544
60_10_20,60,10,25200,61200,18000,68400,1200,437,19,2383.4648999999986,677823,32.33921408653259,OK,2025-12-09T22:39:04.838176
60_10_25,60,10,25200,61200,18000,68400,1500,437,22,2599.7589000000003,810588,33.31426787376404,OK,2025-12-09T22:39:38.379506
60_10_30,60,10,25200,61200,18000,68400,1800,437,26,2833.6390999999994,939444,31.407968997955322,OK,2025-12-09T22:40:10.003669
65_02_05,65,2,25200,32400,18000,68400,300,490,40,3683.5388999999996,377341,37.85283613204956,OK,2025-12-09T22:40:48.153246
65_02_10,65,2,25200,32400,18000,68400,600,490,59,4661.407700000011,552500,74.37985706329346,OK,2025-12-09T22:42:02.914556
65_02_15,65,2,25200,32400,18000,68400,900,490,76,5283.837200000009,698440,115.36056303977966,OK,2025-12-09T22:43:58.728694
65_02_20,65,2,25200,32400,18000,68400,1200,490,92,6209.427599999999,849806,155.1788990497589,OK,2025-12-09T22:46:34.440036
65_02_25,65,2,25200,32400,18000,68400,1500,490,108,7104.2315,992288,174.75214886665344,OK,2025-12-09T22:49:29.789101
65_02_30,65,2,25200,32400,18000,68400,1800,490,125,7885.893400000007,1114311,215.58611702919006,OK,2025-12-09T22:53:06.063225
65_03_05,65,3,25200,36000,18000,68400,300,490,29,3213.295000000001,362881,34.8218731880188,OK,2025-12-09T22:53:41.150827
65_03_10,65,3,25200,36000,18000,68400,600,490,41,3759.7693999999983,516729,34.03050398826599,OK,2025-12-09T22:54:15.481954
65_03_15,65,3,25200,36000,18000,68400,900,490,53,4463.411199999999,679192,75.25308609008789,OK,2025-12-09T22:55:31.105563
65_03_20,65,3,25200,36000,18000,68400,1200,490,64,4982.513400000004,822391,94.59253025054932,OK,2025-12-09T22:57:06.106004
65_03_25,65,3,25200,36000,18000,68400,1500,490,76,5532.081000000003,957699,117.00469088554382,OK,2025-12-09T22:59:03.578911
65_03_30,65,3,25200,36000,18000,68400,1800,490,88,6042.90970000001,1089160,134.94275403022766,OK,2025-12-09T23:01:19.032952
65_04_05,65,4,25200,39600,18000,68400,300,490,22,2851.6590999999994,345938,33.858028173446655,OK,2025-12-09T23:01:53.134400
65_04_10,65,4,25200,39600,18000,68400,600,490,31,3263.1750000000034,500121,34.78304696083069,OK,2025-12-09T23:02:28.187656
65_04_15,65,4,25200,39600,18000,68400,900,490,40,3672.305300000001,648958,34.600250005722046,OK,2025-12-09T23:03:03.079042
65_04_20,65,4,25200,39600,18000,68400,1200,490,50,4174.0927999999985,798894,54.60963487625122,OK,2025-12-09T23:03:58.035981
65_04_25,65,4,25200,39600,18000,68400,1500,490,59,4640.805900000002,939277,75.11268973350525,OK,2025-12-09T23:05:13.544563
65_04_30,65,4,25200,39600,18000,68400,1800,490,68,5135.133300000001,1078363,97.2833800315857,OK,2025-12-09T23:06:51.265520
65_05_05,65,5,25200,43200,18000,68400,300,490,18,2681.7036999999973,339996,48.54534411430359,OK,2025-12-09T23:07:40.041098
65_05_10,65,5,25200,43200,18000,68400,600,490,26,3151.9112000000014,498941,33.779393911361694,OK,2025-12-09T23:08:14.090557
65_05_15,65,5,25200,43200,18000,68400,900,490,33,3254.276699999999,636288,34.916321992874146,OK,2025-12-09T23:08:49.278963
65_05_20,65,5,25200,43200,18000,68400,1200,490,40,3757.5676000000003,790795,33.91901612281799,OK,2025-12-09T23:09:23.502371
65_05_25,65,5,25200,43200,18000,68400,1500,490,48,4135.879799999998,933758,34.2712721824646,OK,2025-12-09T23:09:58.095229
65_05_30,65,5,25200,43200,18000,68400,1800,490,55,4462.630000000008,1067441,74.41430711746216,OK,2025-12-09T23:11:12.879212
65_06_05,65,6,25200,46800,18000,68400,300,490,15,2509.964799999998,329666,34.11853075027466,OK,2025-12-09T23:11:47.212386
65_06_10,65,6,25200,46800,18000,68400,600,490,22,2910.243,488302,33.43764114379883,OK,2025-12-09T23:12:20.892220
65_06_15,65,6,25200,46800,18000,68400,900,490,28,3336.729500000001,644846,33.69492793083191,OK,2025-12-09T23:12:54.853276
65_06_20,65,6,25200,46800,18000,68400,1200,490,34,3554.4289999999987,787772,38.25193405151367,OK,2025-12-09T23:13:33.391028
65_06_25,65,6,25200,46800,18000,68400,1500,490,41,3836.997,926399,33.705572843551636,OK,2025-12-09T23:14:07.394850
65_06_30,65,6,25200,46800,18000,68400,1800,490,47,4036.6985999999993,1063742,35.379247188568115,OK,2025-12-09T23:14:43.099804
65_07_05,65,7,25200,50400,18000,68400,300,490,13,2410.0380999999984,325978,33.37574505805969,OK,2025-12-09T23:15:16.673700
65_07_10,65,7,25200,50400,18000,68400,600,490,19,2768.8299999999986,483671,33.628787994384766,OK,2025-12-09T23:15:50.547485
65_07_15,65,7,25200,50400,18000,68400,900,490,24,3068.977600000001,635230,36.50549077987671,OK,2025-12-09T23:16:27.281238
65_07_20,65,7,25200,50400,18000,68400,1200,490,30,3446.870300000001,786015,34.42062520980835,OK,2025-12-09T23:17:01.969544
65_07_25,65,7,25200,50400,18000,68400,1500,490,35,3494.4288000000015,919605,34.279844760894775,OK,2025-12-09T23:17:36.527909
65_07_30,65,7,25200,50400,18000,68400,1800,490,40,3920.825899999996,1067881,38.19057512283325,OK,2025-12-09T23:18:15.002535
65_08_05,65,8,25200,54000,18000,68400,300,490,12,2392.703400000001,324925,33.71465992927551,OK,2025-12-09T23:18:48.908182
65_08_10,65,8,25200,54000,18000,68400,600,490,16,2639.5317,479367,33.51267409324646,OK,2025-12-09T23:19:22.624797
65_08_15,65,8,25200,54000,18000,68400,900,490,21,2796.0921000000008,626228,34.578092098236084,OK,2025-12-09T23:19:57.424784
65_08_20,65,8,25200,54000,18000,68400,1200,490,26,3260.446,783986,51.066831827163696,OK,2025-12-09T23:20:48.752726
65_08_25,65,8,25200,54000,18000,68400,1500,490,31,3384.753500000002,916987,33.67642307281494,OK,2025-12-09T23:21:22.684966
65_08_30,65,8,25200,54000,18000,68400,1800,490,36,3518.0719999999997,1054105,35.44986891746521,OK,2025-12-09T23:21:58.421132
65_09_05,65,9,25200,57600,18000,68400,300,490,11,2282.2518,321995,50.82466673851013,OK,2025-12-09T23:22:49.420596
65_09_10,65,9,25200,57600,18000,68400,600,490,15,2591.5165000000015,476434,33.82036089897156,OK,2025-12-09T23:23:23.438036
65_09_15,65,9,25200,57600,18000,68400,900,490,19,2964.1934000000006,637810,33.59970831871033,OK,2025-12-09T23:23:57.268083
65_09_20,65,9,25200,57600,18000,68400,1200,490,23,3140.1308000000013,779872,34.754502058029175,OK,2025-12-09T23:24:32.262024
65_09_25,65,9,25200,57600,18000,68400,1500,490,28,3369.514100000002,925111,34.689340353012085,OK,2025-12-09T23:25:07.208172
65_09_30,65,9,25200,57600,18000,68400,1800,490,32,3408.154699999999,1057885,34.504292011260986,OK,2025-12-09T23:25:41.980468
65_10_05,65,10,25200,61200,18000,68400,300,490,10,2440.1057,328430,32.7671217918396,OK,2025-12-09T23:26:14.921325
65_10_10,65,10,25200,61200,18000,68400,600,490,13,2591.2572999999993,476903,35.40615797042847,OK,2025-12-09T23:26:50.556719
65_10_15,65,10,25200,61200,18000,68400,900,490,17,2867.0240000000017,630647,33.659083127975464,OK,2025-12-09T23:27:24.461250
65_10_20,65,10,25200,61200,18000,68400,1200,490,21,2985.554100000001,775587,34.51812696456909,OK,2025-12-09T23:27:59.202715
65_10_25,65,10,25200,61200,18000,68400,1500,490,25,3431.715299999997,931001,34.69113206863403,OK,2025-12-09T23:28:34.141369
65_10_30,65,10,25200,61200,18000,68400,1800,490,29,3257.451800000001,1054317,34.17086720466614,OK,2025-12-09T23:29:08.568328
70_02_05,70,2,25200,32400,18000,68400,300,598,49,4820.5450999999985,469204,58.10582113265991,OK,2025-12-09T23:30:07.053265
70_02_10,70,2,25200,32400,18000,68400,600,598,70,5837.558599999996,672594,119.3597502708435,OK,2025-12-09T23:32:06.908635
70_02_15,70,2,25200,32400,18000,68400,900,598,92,7002.7135000000035,870354,159.630934715271,OK,2025-12-09T23:34:47.130018
70_02_20,70,2,25200,32400,18000,68400,1200,598,112,8118.506500000002,1055153,199.98503613471985,OK,2025-12-09T23:38:07.812416
70_02_25,70,2,25200,32400,18000,68400,1500,598,131,9297.664600000007,1232747,240.6699800491333,OK,2025-12-09T23:42:09.299891
70_02_30,70,2,25200,32400,18000,68400,1800,598,152,10502.883600000005,1395801,279.9997260570526,OK,2025-12-09T23:46:50.144719
70_03_05,70,3,25200,36000,18000,68400,300,598,34,3828.2093999999997,427251,37.90786576271057,OK,2025-12-09T23:47:28.375519
70_03_10,70,3,25200,36000,18000,68400,600,598,49,4710.216199999999,631002,38.05643701553345,OK,2025-12-09T23:48:06.822163
70_03_15,70,3,25200,36000,18000,68400,900,598,64,5655.188700000001,832013,99.09154796600342,OK,2025-12-09T23:49:46.405904
70_03_20,70,3,25200,36000,18000,68400,1200,598,78,6351.893900000006,1011728,118.98916292190552,OK,2025-12-09T23:51:45.934511
70_03_25,70,3,25200,36000,18000,68400,1500,598,92,7043.295700000009,1176965,164.55460691452026,OK,2025-12-09T23:54:31.085246
70_03_30,70,3,25200,36000,18000,68400,1800,598,105,7846.879600000006,1346788,180.2334291934967,OK,2025-12-09T23:57:32.014018
70_04_05,70,4,25200,39600,18000,68400,300,598,26,3483.3907999999974,414568,39.18445110321045,OK,2025-12-09T23:58:11.487332
70_04_10,70,4,25200,39600,18000,68400,600,598,37,3966.9375,600409,38.76167106628418,OK,2025-12-09T23:58:50.582848
70_04_15,70,4,25200,39600,18000,68400,900,598,48,4812.8510000000015,804339,39.08539795875549,OK,2025-12-09T23:59:30.059954
70_04_20,70,4,25200,39600,18000,68400,1200,598,61,5477.5871,983177,78.1061840057373,OK,2025-12-10T00:00:48.591047
70_04_25,70,4,25200,39600,18000,68400,1500,598,72,5959.417500000003,1155604,119.3348741531372,OK,2025-12-10T00:02:48.400052
70_04_30,70,4,25200,39600,18000,68400,1800,598,82,6609.499300000002,1327701,139.12518405914307,OK,2025-12-10T00:05:08.097140
